ra_sdss,dec_sdss,ra_iras,dec_iras,specobjid,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6548_flux,nii_6584_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,class,subclass,galname,fnu_12,fnu_25,fnu_60,fnu_100,rat_12_25,rat_25_60,rat_60_100,Ejey_OHb,Ejex_NH,Ejex_SH,Ejex_OH,Log_12_25,EtiqRef
155.37379,5.9416241,155.37518,5.942034,1122532698351495168,0.0288485,939.2293,216.2243,27.11245,103.968,313.5914,125.9237,92.77803,14.53549,b'GALAXY',b'STARBURST',10188+0611,0.25,0.48,0.7,1.31,0.5208333,0.6857143,0.53435117,-2.0763232628353805,-0.8106328357306055,-1.4573508073194752,-4.1684664001775085,-0.6523252,
155.37271,5.9417706,155.37518,5.942034,1123721545567463424,0.02885016,1568.933,347.8438,40.19854,164.2971,495.558,162.11,121.928,24.79448,b'GALAXY',b'STARFORMING',10188+0611,0.25,0.48,0.7,1.31,0.5208333,0.6857143,0.53435117,-2.1579228518787037,-0.8661307840007765,-1.709043017435762,-4.147530001712044,-0.6523252,
154.58344,7.0491079,154.58292,7.047575,1122666289014269952,0.01255943,1557.145,414.5161,207.213,156.3775,471.6705,248.8869,175.6073,29.3863,b'GALAXY',b'STARBURST',10157+0717,0.25,0.33,2.84,5.71,0.75757575,0.116197184,0.49737304,-0.6933645660693912,-0.9079926986394082,-1.299710952782801,-3.970080715963086,-0.27763176,
154.58221,7.0493291,154.58292,7.047575,1123741886532577280,0.01260727,923.8704,241.7306,80.10056,115.5479,348.5192,180.5434,133.3339,31.5627,b'GALAXY',b'STARFORMING',10157+0717,0.25,0.33,2.84,5.71,0.75757575,0.116197184,0.49737304,-1.1045410376122675,-0.6885426482242037,-1.0795696568553406,-3.3765957584149415,-0.27763176,
155.99911,6.4854009,155.9989,6.4857717,1123701754358163456,0.04382437,995.4175,191.1448,36.77462,109.7263,330.96,99.57816,71.82261,12.74152,b'GALAXY',b'STARFORMING',10213+0644,0.27,0.36,0.46,0.88,0.75,0.7826087,0.52272725,-1.6482233226783332,-0.8148289626843832,-1.7591577485729322,-4.358296294852524,-0.2876821,
158.36887,7.1338235,158.3693,7.1334686,1124916163038439424,0.04453044,10841.44,2975.292,7591.936,628.172,1894.712,883.9704,708.7543,153.6255,b'GALAXY',b'STARBURST',10308+0723,0.74,0.36,0.73,1.21,2.0555556,0.49315068,0.60330576,0.936744445904279,-1.4579731369268343,-1.917929631105519,-4.256613284939919,0.7205462,
167.48557,7.2334577,167.48697,7.2341223,1129453022976436224,0.02106164,268.4401,60.5537,19.81709,43.3705,130.8154,43.81594,35.08046,11.86162,b'GALAXY',b'STARFORMING',11073+0730,0.25,0.35,0.56,1.66,0.71428573,0.625,0.33734939,-1.1169858779257147,-0.4325046781168392,-1.2244921983782506,-3.119319819979263,-0.3364722,
166.62775,6.5594029,166.62587,6.5611925,1130481067724138496,0.04017753,1961.76,410.5953,1069.953,431.1118,1300.333,310.7116,300.017,80.21275,b'GALAXY',b'AGN',11039+0649,0.3,0.36,0.71,1.11,0.8333333,0.5070422,0.6396396,0.9577619434016653,-0.12488582502271654,-1.166944637846718,-3.196914828691091,-0.18232158,
157.56529,52.566961,157.56151,52.56681,1136142176892250112,0.04684434,1947.484,360.6488,103.5234,254.8271,768.6174,228.5717,181.9248,50.85087,b'GALAXY',b'STARFORMING',10271+5249,0.25,0.25,0.96,1.75,1.0,0.26041666,0.5485714,-1.248106957510343,-0.6433643841151133,-1.556926159381492,-3.6453963305572987,0.0,
158.44945,52.371258,158.44615,52.372665,1136169939560851456,0.06376032,1741.254,322.9165,64.54357,227.2,685.2875,175.0307,131.8947,39.3523,b'GALAXY',b'STARFORMING',10306+5237,0.25,0.25,0.88,1.71,1.0,0.2840909,0.5146199,-1.6100532762426356,-0.6461864355589815,-1.7357561009756302,-3.7898063993269724,0.0,
167.07333,53.824198,167.07314,53.822464,1138456923880843264,0.02115991,379.665,84.40841,20.75548,50.49346,152.2999,58.91278,44.95051,9.89578,b'GALAXY',b'STARFORMING',11053+5405,0.25,0.27,0.55,1.24,0.9259259,0.4909091,0.44354838,-1.4028567329925483,-0.6271017553901569,-1.296213769781503,-3.6471808813152666,-0.076961055,
170.91174,53.842165,170.91296,53.83961,1140577058099849216,0.009578814,880.7602,167.6303,163.3155,144.493,435.8242,283.3174,207.7523,70.3334,b'GALAXY',b'STARFORMING',11208+5406,0.25,0.25,2.39,5.45,1.0,0.10460251,0.4385321,-0.026077046495252672,-0.41721054759440224,-0.5841993252798565,-2.5275386055183686,0.0,
172.83762,55.110352,172.84093,55.10851,1141793392838076416,0.01898552,1099.495,129.7964,28.05233,127.7812,385.4176,109.0005,84.59751,31.88256,b'GALAXY',b'STARFORMING',11285+5523,0.26,0.25,0.86,1.92,1.04,0.29069766,0.44791666,-1.5318953744359063,-0.7619429679938078,-1.736822366598847,-3.5405471106355892,0.039220676,
176.89322,55.967251,176.89215,55.966904,1144036672309061632,0.007985929,3645.405,738.02,94.83281,406.7356,1226.809,363.3102,295.8575,51.5064,b'GALAXY',b'STARFORMING',11449+5614,0.32,0.47,4.81,11.39,0.68085104,0.0977131,0.42230025,-2.0518554780746476,-0.8027152153766977,-1.710244770773113,-4.259516677588243,-0.38441172,
179.11794,55.123153,179.11534,55.12452,1144090273500915712,0.003909083,1782.11,469.6492,53.40254,161.3727,486.7373,223.2982,147.4108,6847.329,b'GALAXY',b'STARBURST',11538+5524,0.48,0.84,6.92,16.0,0.5714286,0.12138728,0.4325,-2.174127722664912,-1.0114928994884278,-1.5701359462664952,1.3460605936869712,-0.55961573,
179.11719,55.125236,179.11534,55.12452,1146264831163131904,0.003713523,3111.597,741.5242,8873.91,970.4768,2927.182,823.002,999.7936,1065.651,b'GALAXY',b'AGN',11538+5524,0.48,0.84,6.92,16.0,0.5714286,0.12138728,0.4325,2.48216299230663,0.22523996597067714,-0.5347647326799061,-1.071550219196732,-0.55961573,Seyfert
183.54057,54.525971,183.54057,54.524902,1146172197308491776,0.008550107,16598.63,3270.262,2749.29,2416.851,7289.781,2334.145,2090.584,445.0176,b'GALAXY',b'STARBURST',12116+5448,0.86,4.36,22.79,25.94,0.19724771,0.19131199,0.8785659,-0.17352740749806442,-0.5365107986107913,-1.3221111281896036,-3.6189616088724197,-1.623295,
183.53945,54.526858,183.54057,54.524902,1147363793622296576,0.008177739,164078.1,8340.336,6863.945,5465.996,16486.71,4957.016,4340.41,805.2343,b'GALAXY',b'STARBURST',12116+5448,0.86,4.36,22.79,25.94,0.19724771,0.19131199,0.8785659,-0.19482115399586364,-2.011452121874833,-2.870604946323253,-5.316964521991373,-1.623295,
178.93787,55.32074,178.93584,55.319817,1146264281407318016,0.002853319,222.9306,56.58707,12.73898,30.28476,91.34582,58.97121,42.13932,11.27663,b'GALAXY',b'STARFORMING',11531+5535,0.25,0.13,1.02,3.91,1.9230769,0.12745099,0.26086956,-1.491113929737397,-0.6058720940823045,-0.7906462373562546,-2.984128069694324,0.65392643,
186.29759,54.506066,186.2988,54.505707,1147309642674628608,0.008334463,272.7584,85.2844,55.04604,26.00003,78.4221,52.22056,36.42866,5.412077,b'GALAXY',b'STARFORMING',12227+5446,0.25,0.21,2.22,4.2,1.1904762,0.0945946,0.5285714,-0.4378216278569216,-0.9601447955070215,-1.1238991878373497,-3.91995348382289,0.17435338,
186.29993,54.506208,186.2988,54.505707,1148500688880297984,0.00840718,3266.666,1021.678,696.3283,324.2423,977.9897,549.1995,383.9967,65.40033,b'GALAXY',b'STARBURST',12227+5446,0.25,0.21,2.22,4.2,1.1904762,0.0945946,0.5285714,-0.38338040810258006,-0.9196901776098817,-1.2529097037802033,-3.910997867586918,0.17435338,
191.3829,54.737618,191.38072,54.737446,1168736649828395008,0.01595161,1642.204,192.5913,79.40295,319.0585,962.354,271.9793,216.1903,66.87983,b'GALAXY',b'STARFORMING',12432+5500,0.53,0.24,2.5,4.98,2.2083333,0.096,0.502008,-0.8860348057889025,-0.24807625691577415,-1.2131316345702583,-3.2008970941214465,0.79223806,
195.28078,54.799227,195.27795,54.801456,1169941165387048960,0.03137432,698.4284,105.6736,54.34579,166.9824,503.6575,148.8042,107.1649,37.69443,b'GALAXY',b'STARFORMING',12589+5504,0.25,0.25,0.98,2.29,1.0,0.25510204,0.4279476,-0.6649879485331436,-0.04060033685604093,-1.003775934004981,-2.9193203298938806,0.0,
197.38988,53.492934,197.38606,53.493183,1171009616062998528,0.02972667,672.0844,140.3456,33.59139,81.06245,244.5031,104.9316,65.91614,15.19679,b'GALAXY',b'STARFORMING',13074+5345,0.25,0.32,2.67,6.19,0.78125,0.11985019,0.43134087,-1.4298381679890078,-0.7248201040124513,-1.3696111773787711,-3.789299706535644,-0.24686007,
198.65249,54.798239,198.65097,54.797016,1171071738469967872,0.03231646,14019.45,3459.043,2941.483,1770.514,5340.278,1653.388,1469.79,205.9671,b'GALAXY',b'STARBURST',13125+5503,0.25,0.24,1.46,2.19,1.0416666,0.16438356,0.6666667,-0.16207808527489728,-0.6788320211485035,-1.5015945780105935,-4.220484482850262,0.040821955,
211.5899,50.725093,211.58946,50.725113,1175466482184775680,0.006376808,5070.767,1060.257,176.3669,633.0803,1909.516,607.7344,470.3219,60.33708,b'GALAXY',b'STARBURST',14045+5057,0.23,0.4,3.66,10.13,0.575,0.10928962,0.36130306,-1.7937001263069399,-0.6903063638829071,-1.5483323907442572,-4.431300527077396,-0.55338526,
213.0938,50.347806,213.09476,50.347897,1176647636862658560,0.005909048,2846.462,731.6208,149.3007,343.5547,1036.24,453.8035,322.03,53.10803,b'GALAXY',b'STARFORMING',14105+5034,0.27,0.47,2.31,5.75,0.5744681,0.2034632,0.40173912,-1.5892999538683807,-0.7241420996060578,-1.2998941632684318,-3.98150395765415,-0.55431074,
218.11003,49.907024,218.11308,49.90509,1177720206009591808,0.007601506,39.8256,9.872565,12.82753,8.854357,26.70678,14.06183,9.318182,2.273649,b'GALAXY',b'STARFORMING',14307+5007,0.25,0.25,0.71,2.43,1.0,0.35211268,0.29218107,0.2618339444543466,-0.11325653733321717,-0.5326284522930069,-2.8631238917433914,0.0,
216.64669,51.585368,216.64392,51.585793,1177794423044466688,0.006350009,523.9801,192.7815,110.0979,40.43315,121.9557,111.6992,80.44869,17.02504,b'GALAXY',b'STARBURST',14248+5148,0.25,0.25,0.54,1.22,1.0,0.46296296,0.44262296,-0.5601874532384359,-1.171459938765591,-1.0031883705545195,-3.426768504981791,0.0,
218.68726,48.670312,218.68848,48.669586,1178897512665212928,0.007594566,460.3904,128.6931,94.55624,33.85512,102.1149,115.1537,80.6951,18.67005,b'GALAXY',b'STARFORMING',14329+4853,0.25,0.25,0.47,1.34,1.0,0.5319149,0.35074627,-0.30823571035738934,-1.2196404049379432,-0.854731892241844,-3.2051541895535545,0.0,
218.19521,49.457884,218.19469,49.45783,1178913180705908736,0.006993681,539.2323,108.1283,52.71618,93.38825,281.6805,78.28094,41.20473,24.44085,b'GALAXY',b'BROADLINE',14310+4940,0.6,0.91,10.34,30.61,0.6593407,0.08800773,0.33779812,-0.7183960557186061,-0.36303711886453904,-1.5069500135017442,-3.0938905486154273,-0.4165149,
225.38523,48.319747,225.38446,48.318806,1181190269589022720,0.008529821,966.264,172.7487,40.33394,106.8565,322.3037,170.1897,110.5314,15.66943,b'GALAXY',b'STARFORMING',14598+4830,0.47,0.21,1.77,4.54,2.2380953,0.118644066,0.38986784,-1.454644639156023,-0.8116068130054546,-1.2360754390379678,-4.121725408333525,0.8056252,
225.46215,47.87539,225.46303,47.87518,1181191918856464384,0.02821214,2150.917,369.2071,380.7164,463.7528,1398.786,345.6448,299.3219,66.24873,b'GALAXY',b'STARFORMING',15001+4804,0.25,0.25,1.22,2.26,1.0,0.20491803,0.539823,0.030697007787111517,-0.1439537595678932,-1.2044508542633559,-3.4802332469481176,0.0,
229.85524,45.880275,229.8563,45.879787,1183412102962898944,0.01716684,510.0573,101.0234,25.76223,60.3084,181.9041,61.9799,34.87959,6.569568,b'GALAXY',b'STARFORMING',15177+4603,0.25,0.25,0.92,3.08,1.0,0.27173913,0.2987013,-1.3664427073628624,-0.7447076323217281,-1.6612617007186141,-4.352074995438419,0.0,
232.43759,42.918656,232.43639,42.916714,1184523709185026048,0.01832281,432.9888,106.6309,201.1432,244.5305,737.5605,169.3706,122.7402,50.50987,b'GALAXY',b'AGN',15280+4305,0.25,0.25,0.56,2.11,1.0,0.44642857,0.26540285,0.6346437538108202,0.8189721104683401,-0.39357867926779777,-2.148543098888273,0.0,
232.05308,42.929912,232.05112,42.929405,1184532505278048256,0.0185569,416.2243,67.31683,66.07936,126.1196,380.4057,113.9782,71.24146,29.81052,b'GALAXY',b'AGN',15264+4306,0.25,0.13,1.17,3.37,1.9230769,0.11111111,0.34718102,-0.018553835745726662,0.1963499754360926,-0.8096818255612709,-2.6363629462981715,0.65392643,
234.11274,43.518781,234.11322,43.517963,1184584457202460672,0.02014654,1387.723,240.5257,58.90574,170.6959,514.8582,183.4978,135.8418,31.56872,b'GALAXY',b'STARFORMING',15347+4340,0.2,0.21,1.52,3.87,0.95238096,0.13815789,0.39276487,-1.4068884053235062,-0.70519213704282,-1.4691644400998014,-3.7832527965002147,-0.04879016,
234.3053,43.298317,234.30226,43.29815,1184600674998970368,0.01913273,988.1898,207.0633,150.7026,144.3795,435.4819,114.4361,81.4864,32.19944,b'GALAXY',b'STARFORMING',15354+4327,0.27,0.24,2.18,6.29,1.125,0.110091746,0.34658188,-0.3177161853166204,-0.5330856750947576,-1.6181556116883413,-3.4239257234663882,0.11778303,
237.51952,42.308638,237.51904,42.30828,1185740318834714624,0.0206158,1459.813,368.7285,132.4695,177.2769,534.7082,285.6647,203.7255,34.03556,b'GALAXY',b'STARFORMING',15483+4227,0.35,0.25,0.38,1.0,1.4,0.65789473,0.38,-1.023708170619925,-0.7180066400806652,-1.0929034980191192,-3.7586577638921685,0.3364722,Infrarroja
238.22016,40.646728,238.2188,40.64585,1186801898116638720,0.01526471,2792.021,682.1935,893.2848,456.898,1378.11,351.6122,277.5846,57.71483,b'GALAXY',b'STARBURST',15511+4047,0.25,0.25,0.4,1.0,1.0,0.625,0.4,0.2695921130612461,-0.4197168651917565,-1.490076899996026,-3.879006825789511,0.0,
246.69709,33.080893,246.69707,33.081623,1191273886851819520,0.03662097,1696.545,280.9588,67.74662,256.909,774.897,269.9262,211.8216,43.56404,b'GALAXY',b'STARBURST',16248+3311,0.25,0.25,0.78,1.81,1.0,0.32051283,0.43093923,-1.422433470150611,-0.49728316519735294,-1.2589283684713535,-3.6621170696690877,0.0,Infrarroja
247.08563,32.809648,247.08372,32.81029,1191282408066934784,0.03292727,205.6232,31.59752,25.39536,31.53279,95.11016,46.33906,33.24294,17.19703,b'GALAXY',b'STARFORMING',16264+3255,0.25,0.25,1.0,2.1,1.0,0.25,0.47619048,-0.21851215632878143,-0.48467365800271894,-0.9492574310562499,-2.4813086731910703,0.0,
116.77044,27.94745,116.76948,27.947412,1192377248414459904,0.02737514,1152.607,187.283,37.06985,193.8462,584.685,118.5771,113.4042,24.15655,b'GALAXY',b'STARFORMING',07439+2804,0.25,0.41,1.35,2.93,0.6097561,0.3037037,0.46075085,-1.6198168710939933,-0.3923725446675949,-1.6031248472404729,-3.8652260473531124,-0.49469623,
117.05392,28.22515,117.05197,28.226744,1192464659588868096,0.0270561,3325.363,673.3132,122.6324,405.4464,1222.92,518.2762,389.7771,55.35493,b'GALAXY',b'STARFORMING',07451+2821,0.29,0.32,1.46,2.26,0.90625,0.21917808,0.6460177,-1.703019337640136,-0.7140015373983305,-1.2980310427443358,-4.0955683953178035,-0.09844007,
43.79873,-0.18394,43.801342,-0.18326743,1202513920921724928,0.02887156,3465.26,677.0801,219.5308,417.0882,1258.034,478.0458,351.2007,42.80741,b'GALAXY',b'STARBURST',02526-0023,0.26,0.7,5.32,11.59,0.37142858,0.13157895,0.45901638,-1.1262970404358654,-0.7269015480620298,-1.4300254877470582,-4.393831726440516,-0.9903987,
9.61115,-0.01187,9.610973,-0.011083342,1222760051664513024,0.04486754,4399.392,672.9385,973.0976,859.5412,2592.575,647.9344,556.6022,207.837,b'GALAXY',b'STARBURST',00358-0017,0.35,0.73,1.79,2.42,0.47945204,0.40782124,0.73966944,0.36883044188329417,-0.2424789152579826,-1.2953714208946006,-3.0524675099022067,-0.7351114,
356.00858,0.51661,356.00806,0.5165004,1230769170346436608,0.02250942,5375.523,639.9042,798.7475,1537.544,4637.587,826.2895,772.489,261.3404,b'GALAXY',b'STARBURST',23414+0014,0.26,0.57,4.45,7.99,0.45614034,0.12808989,0.55694616,0.221726398146967,0.1386742252581701,-1.2126159714268212,-3.0237873784548523,-0.7849547,
312.00604,-0.17678,312.0055,-0.17930056,1256536505942304768,0.01446472,822.511,232.6087,282.2219,39.40504,118.8547,137.3854,91.37753,22.29261,b'GALAXY',b'STARBURST',20454-0021,0.31,0.25,0.92,2.27,1.24,0.27173913,0.40528634,0.19333599829093642,-1.6481242490967518,-1.27967562926194,-3.6081066230005807,0.21511139,
208.68836,58.66635,208.6912,58.66648,1303939196565612544,0.005779225,1674.448,490.0949,228.7737,160.2236,483.2715,266.6251,188.5585,27.66129,b'GALAXY',b'STARBURST',13530+5854,0.25,0.22,2.34,4.63,1.1363636,0.094017096,0.5053996,-0.7618657404755558,-0.9563244253065131,-1.3025379836625037,-4.103204874812947,0.12783337,
214.95008,56.728264,214.94992,56.728275,1306178901852055552,0.0009559117,308.5555,115.5269,172.0224,16.79534,50.65861,60.33149,43.81475,13.14212,b'GALAXY',b'STARFORMING',14182+5657,0.25,0.25,0.85,3.74,1.0,0.29411766,0.22727273,0.39812129761441617,-1.520456587083364,-1.0861056646411378,-3.1560793904558766,0.0,Infrarroja
214.34196,57.629851,214.34105,57.629387,1306189072334612480,0.01023666,475.206,101.1011,44.64811,49.26856,148.6054,105.8492,74.35945,15.07556,b'GALAXY',b'STARFORMING',14157+5751,0.25,0.25,0.79,2.0,1.0,0.3164557,0.395,-0.8173090290844764,-0.876118131887322,-0.9696330479894274,-3.4506735047127,0.0,
218.46821,56.514161,218.47021,56.51264,1307319645652412416,0.03108094,826.4985,145.1549,65.55445,181.0412,546.0621,172.3606,127.5856,46.4942,b'GALAXY',b'STARFORMING',14323+5643,0.34,0.25,0.44,1.18,1.36,0.5681818,0.37288135,-0.7949203530674758,-0.12812954415377525,-1.0135949771366768,-2.8778705287464654,0.30748472,
219.65928,54.277871,219.65915,54.277355,1308321025280206848,0.02930502,1714.957,390.5049,72.25966,181.9431,548.7822,230.2668,176.6442,38.61831,b'GALAXY',b'STARFORMING',14370+5429,0.25,0.25,0.72,1.65,1.0,0.3472222,0.43636364,-1.6871744967390652,-0.8531056838688177,-1.4385487980879654,-3.793416770066523,0.0,
219.65975,54.277325,219.65915,54.277355,1309518118581725184,0.02933688,2490.29,536.1297,97.77245,262.224,790.9283,329.7874,249.4026,42.5049,b'GALAXY',b'STARBURST',14370+5429,0.25,0.25,0.72,1.65,1.0,0.3472222,0.43636364,-1.7017332693957723,-0.860611312487185,-1.4585238728114935,-4.070535085138423,0.0,
220.95499,53.400689,220.95549,53.399467,1309492280058472448,0.01097187,680.2796,176.6458,24.52251,79.12532,238.6602,106.1343,68.26093,8.521405,b'GALAXY',b'STARFORMING',14422+5336,0.25,0.25,0.53,1.73,1.0,0.4716981,0.30635837,-1.9745551264495806,-0.7611272003136065,-1.3611797299474555,-4.379922656781867,0.0,
228.07496,50.557808,228.07599,50.557236,1311707521680959488,0.03726614,1131.909,201.9912,43.73334,165.7808,500.0332,127.8862,113.1416,18.80864,b'GALAXY',b'STARFORMING',15107+5044,0.25,0.25,0.45,1.05,1.0,0.5555556,0.42857143,-1.5301133918149232,-0.5306505145838152,-1.546748587304065,-4.097344528107218,0.0,
227.30484,52.528439,227.30331,52.52839,1311785861884438528,0.01169515,1637.922,315.4207,1345.634,594.3082,1792.571,256.5247,199.6988,80.04756,b'GALAXY',b'AGN',15077+5243,0.36,0.24,2.16,7.09,1.5,0.11111111,0.30465445,1.4507132531179554,0.3765583733695975,-1.2782008232134883,-3.0185626862028094,0.4054651,Seyfert
227.13959,52.296142,227.13667,52.295845,1311790809686763520,0.008277473,476.8341,135.1427,61.74841,52.66599,158.8528,117.7338,82.50372,13.65624,b'GALAXY',b'STARFORMING',15070+5229,0.25,0.25,0.5,0.85,1.0,0.5,0.5882353,-0.7832630310164698,-0.8128547955024772,-0.8676643697412052,-3.5529720716200437,0.0,
231.21253,50.31515,231.21495,50.314396,1312935402096584704,0.03739788,746.5886,102.6706,53.42703,145.3959,438.5477,130.9905,87.64232,29.89723,b'GALAXY',b'STARFORMING',15233+5029,0.27,0.25,0.47,1.41,1.08,0.5319149,0.33333334,-0.6532090075842404,-0.24570989432137888,-1.228120595433508,-3.2177484631788174,0.07696108,
234.01472,49.587095,234.01523,49.586292,1314048107645790208,0.03794215,3255.253,850.8707,328.2911,418.121,1261.15,565.68,419.3785,96.54842,b'GALAXY',b'STARBURST',15345+4945,0.25,0.25,0.52,0.96,1.0,0.48076922,0.5416667,-0.9523594633451952,-0.6619102285449874,-1.1953242479251514,-3.5179806340339335,0.0,
236.62659,45.998844,236.6262,45.997204,1315121505754966016,0.009031669,2068.098,772.4988,2235.238,54.33764,163.8949,234.326,164.2592,46.72544,b'GALAXY',b'STARBURST',15449+4609,0.25,0.25,0.61,1.05,1.0,0.40983605,0.5809524,1.0624725337013707,-2.248823431767397,-1.6464633461524196,-3.7900958531892215,0.0,
236.62801,45.998213,236.6262,45.997204,1500993122652416000,0.008901368,7398.795,2217.261,5999.646,202.0771,609.5111,823.5762,593.1354,132.3159,b'GALAXY',b'STARBURST',15449+4609,0.25,0.25,0.61,1.05,1.0,0.40983605,0.5809524,0.9954278171249058,-2.2100793594308015,-1.6529787377004854,-4.023880182789304,0.0,
237.80148,47.255185,237.8041,47.2537,1315191324743329792,0.01921331,676.2778,96.39811,17.06592,78.53884,236.8913,85.41482,55.77403,20.37476,b'GALAXY',b'STARFORMING',15496+4724,0.38,0.44,3.65,10.2,0.8636364,0.12054794,0.35784313,-1.7314031031948818,-0.7626667072176433,-1.5665055824375416,-3.502307058456591,-0.14660347,
242.48105,43.129135,242.48026,43.127197,1317450271802025984,0.03287982,253.2874,46.29643,24.65106,49.00069,147.7974,46.32957,35.54823,11.88166,b'GALAXY',b'STARFORMING',16082+4315,0.32,0.25,0.4,0.93,1.28,0.625,0.43010753,-0.6302449506953115,-0.2523465330965948,-1.1292969205391545,-3.0595287775702853,0.24686006,
245.72455,40.496383,245.72314,40.49603,1318444505141110784,0.03099817,4167.841,783.3268,268.4078,650.4938,1962.04,752.6521,613.1793,115.3415,b'GALAXY',b'STARBURST',16211+4036,0.32,0.25,0.78,1.29,1.28,0.32051283,0.60465115,-1.071042512231689,-0.46707760092443407,-1.115634828461232,-3.587256141781538,0.24686006,
244.05035,42.399818,244.05045,42.39899,1318529992170170368,0.02316334,3190.226,756.4977,670.9681,250.8958,756.7598,450.5919,331.8864,67.83534,b'GALAXY',b'STARBURST',16145+4231,0.25,0.25,1.4,3.02,1.0,0.17857143,0.46357617,-0.11997789804857135,-1.1524653160810938,-1.4053808492640008,-3.8507637415778126,0.0,
